log_id,brigade_id,log_date,shift_start_time,shift_end_time,start_depth_m,end_depth_m,drilled_depth_m,weather,logistics_issue
4536,BRIGADE_02,2023-08-16,2023-08-16 21:33:00,2023-08-17 08:39:24.298803,355.76,450.23,94.48,Windy,False
4537,BRIGADE_02,2023-08-16,2023-08-16 17:22:00,2023-08-17 01:43:08.069238,262.05,342.82,80.77,Sunny,False
4538,BRIGADE_03,2023-08-16,2023-08-16 14:32:00,2023-08-17 01:46:44.199464,235.8,253.0,17.2,Windy,False
4539,BRIGADE_03,2023-08-16,2023-08-16 17:49:00,2023-08-17 02:09:11.788210,78.84,157.73,78.89,Snowy,False
4540,BRIGADE_04,2023-08-16,2023-08-16 00:59:00,2023-08-16 12:09:42.325669,379.62,453.41,73.79,Snowy,False
4541,BRIGADE_05,2023-08-16,2023-08-16 18:02:00,2023-08-17 05:42:50.518381,354.99,399.8,44.81,Sunny,False
4542,BRIGADE_05,2023-08-16,2023-08-16 21:59:00,2023-08-17 07:59:16.720194,30.94,58.55,27.61,Sunny,False
4543,BRIGADE_06,2023-08-16,2023-08-16 17:59:00,2023-08-17 03:03:02.544860,280.93,294.65,13.72,Rainy,False
4544,BRIGADE_06,2023-08-16,2023-08-16 00:59:00,2023-08-16 08:03:04.919102,191.79,220.84,29.04,Snowy,False
4545,BRIGADE_07,2023-08-16,2023-08-16 17:00:00,2023-08-17 00:50:00.155933,331.58,388.36,56.78,Sunny,False
4546,BRIGADE_08,2023-08-16,2023-08-16 10:37:00,2023-08-16 20:41:52.454528,463.34,486.04,22.71,Sunny,False
4547,BRIGADE_08,2023-08-16,2023-08-16 15:07:00,2023-08-17 01:18:40.300684,309.36,383.45,74.09,Windy,True
4548,BRIGADE_09,2023-08-16,2023-08-16 15:33:00,2023-08-16 22:12:30.763270,418.26,472.88,54.62,Cloudy,False
4549,BRIGADE_09,2023-08-16,2023-08-16 03:16:00,2023-08-16 11:04:30.809714,35.13,77.7,42.57,Windy,False
4550,BRIGADE_10,2023-08-16,2023-08-16 19:16:00,2023-08-17 03:58:32.555558,412.52,435.32,22.81,Cloudy,False
4551,BRIGADE_10,2023-08-16,2023-08-16 20:09:00,2023-08-17 03:42:41.814587,201.02,300.51,99.49,Cloudy,False
4552,BRIGADE_10,2023-08-16,2023-08-16 09:56:00,2023-08-16 16:09:12.172176,182.83,270.68,87.85,Rainy,False
4553,BRIGADE_01,2023-08-17,2023-08-17 02:05:00,2023-08-17 10:00:50.972831,306.59,324.71,18.12,Windy,False
4554,BRIGADE_01,2023-08-17,2023-08-17 03:07:00,2023-08-17 10:50:52.271592,110.07,124.53,14.47,Sunny,False
4555,BRIGADE_02,2023-08-17,2023-08-17 05:30:00,2023-08-17 15:15:09.328974,458.59,473.69,15.1,Rainy,False
4556,BRIGADE_03,2023-08-17,2023-08-17 17:41:00,2023-08-18 03:17:06.769815,409.99,446.19,36.19,Cloudy,False
4557,BRIGADE_03,2023-08-17,2023-08-17 10:16:00,2023-08-17 20:05:23.010132,176.83,226.73,49.9,Sunny,False
4558,BRIGADE_03,2023-08-17,2023-08-17 00:40:00,2023-08-17 10:39:02.219198,162.36,209.76,47.41,Snowy,False
4559,BRIGADE_04,2023-08-17,2023-08-17 06:04:00,2023-08-17 14:30:27.163016,130.18,225.3,95.13,Sunny,False
4560,BRIGADE_05,2023-08-17,2023-08-17 07:58:00,2023-08-17 15:50:03.324726,333.83,399.1,65.27,Snowy,False
4561,BRIGADE_06,2023-08-17,2023-08-17 04:34:00,2023-08-17 12:14:48.150471,489.7,535.61,45.92,Snowy,False
4562,BRIGADE_06,2023-08-17,2023-08-17 11:51:00,2023-08-17 22:03:33.295412,261.75,292.76,31.01,Sunny,False
4563,BRIGADE_07,2023-08-17,2023-08-17 14:53:00,2023-08-17 22:28:14.744105,480.15,507.57,27.43,Cloudy,False
4564,BRIGADE_07,2023-08-17,2023-08-17 20:42:00,2023-08-18 07:25:10.220487,30.23,75.43,45.2,Windy,False
4565,BRIGADE_08,2023-08-17,2023-08-17 09:43:00,2023-08-17 17:28:55.055824,351.43,394.37,42.94,Snowy,False
4566,BRIGADE_08,2023-08-17,2023-08-17 00:06:00,2023-08-17 06:09:26.605496,294.58,348.09,53.52,Snowy,False
4567,BRIGADE_09,2023-08-17,2023-08-17 05:25:00,2023-08-17 16:32:39.778114,483.21,505.49,22.28,Windy,True
4568,BRIGADE_09,2023-08-17,2023-08-17 18:37:00,2023-08-18 02:42:18.445462,426.35,482.92,56.56,Cloudy,True
4569,BRIGADE_10,2023-08-17,2023-08-17 19:28:00,2023-08-18 04:14:53.094967,230.61,253.95,23.34,Snowy,False
4570,BRIGADE_10,2023-08-17,2023-08-17 22:26:00,2023-08-18 08:43:28.980872,485.58,549.36,63.78,Cloudy,False
4571,BRIGADE_01,2023-08-18,2023-08-18 17:42:00,2023-08-19 05:26:31.653632,171.66,200.3,28.64,Windy,False
4572,BRIGADE_01,2023-08-18,2023-08-18 21:03:00,2023-08-19 03:17:22.762499,263.04,357.94,94.9,Rainy,False
4573,BRIGADE_02,2023-08-18,2023-08-18 04:30:00,2023-08-18 13:23:05.511349,4.56,80.04,75.48,Sunny,True
4574,BRIGADE_02,2023-08-18,2023-08-18 10:01:00,2023-08-18 19:01:06.203615,437.34,515.82,78.47,Sunny,True
4575,BRIGADE_02,2023-08-18,2023-08-18 12:09:00,2023-08-18 18:46:49.890668,43.07,94.85,51.77,Cloudy,False
4576,BRIGADE_03,2023-08-18,2023-08-18 15:02:00,2023-08-18 23:59:52.581882,147.13,193.24,46.1,Windy,False
4577,BRIGADE_03,2023-08-18,2023-08-18 09:57:00,2023-08-18 16:12:12.261869,205.78,232.44,26.67,Snowy,False
4578,BRIGADE_04,2023-08-18,2023-08-18 11:07:00,2023-08-18 22:11:54.291258,397.02,411.6,14.58,Snowy,False
4579,BRIGADE_04,2023-08-18,2023-08-18 08:56:00,2023-08-18 17:42:00.701342,33.73,92.84,59.12,Snowy,False
4580,BRIGADE_04,2023-08-18,2023-08-18 10:03:00,2023-08-18 16:50:18.403652,498.94,573.31,74.38,Rainy,False
4581,BRIGADE_05,2023-08-18,2023-08-18 18:09:00,2023-08-19 00:57:01.488868,439.35,509.66,70.31,Windy,True
4582,BRIGADE_06,2023-08-18,2023-08-18 08:30:00,2023-08-18 18:43:54.549198,214.29,302.04,87.75,Cloudy,False
4583,BRIGADE_06,2023-08-18,2023-08-18 23:30:00,2023-08-19 10:13:38.940304,116.11,147.87,31.76,Snowy,False
4584,BRIGADE_06,2023-08-18,2023-08-18 10:33:00,2023-08-18 21:18:29.131741,275.94,357.68,81.73,Snowy,False
4585,BRIGADE_07,2023-08-18,2023-08-18 07:02:00,2023-08-18 13:02:54.086933,477.76,535.47,57.71,Rainy,False
4586,BRIGADE_08,2023-08-18,2023-08-18 08:03:00,2023-08-18 19:22:49.188502,46.86,119.86,73.0,Cloudy,False
4587,BRIGADE_08,2023-08-18,2023-08-18 13:03:00,2023-08-18 21:13:32.969902,292.18,348.51,56.33,Rainy,False
4588,BRIGADE_09,2023-08-18,2023-08-18 01:12:00,2023-08-18 08:44:21.017543,351.34,419.52,68.18,Windy,True
4589,BRIGADE_09,2023-08-18,2023-08-18 18:35:00,2023-08-19 01:39:31.920566,41.26,105.22,63.96,Windy,False
4590,BRIGADE_09,2023-08-18,2023-08-18 13:17:00,2023-08-18 20:19:47.387194,344.9,401.63,56.73,Rainy,False
4591,BRIGADE_10,2023-08-18,2023-08-18 17:22:00,2023-08-19 01:43:41.733621,103.2,173.95,70.75,Windy,False
4592,BRIGADE_01,2023-08-19,2023-08-19 21:35:00,2023-08-20 07:01:28.323670,133.74,144.85,11.11,Sunny,False
4593,BRIGADE_02,2023-08-19,2023-08-19 05:18:00,2023-08-19 13:46:40.289419,387.55,421.91,34.36,Windy,False
4594,BRIGADE_02,2023-08-19,2023-08-19 16:49:00,2023-08-20 03:41:22.248973,224.09,318.58,94.49,Rainy,False
4595,BRIGADE_02,2023-08-19,2023-08-19 00:09:00,2023-08-19 11:02:02.271908,164.94,193.99,29.06,Sunny,False
4596,BRIGADE_03,2023-08-19,2023-08-19 22:46:00,2023-08-20 07:41:40.518468,276.9,335.75,58.85,Snowy,False
4597,BRIGADE_04,2023-08-19,2023-08-19 18:30:00,2023-08-20 05:45:17.552407,306.52,364.97,58.45,Sunny,False
4598,BRIGADE_04,2023-08-19,2023-08-19 14:49:00,2023-08-20 00:32:14.096564,42.4,139.81,97.41,Windy,False
4599,BRIGADE_05,2023-08-19,2023-08-19 15:41:00,2023-08-20 00:06:31.807675,164.57,190.33,25.76,Cloudy,False
4600,BRIGADE_06,2023-08-19,2023-08-19 11:12:00,2023-08-19 18:33:11.956330,357.93,371.08,13.15,Cloudy,False
4601,BRIGADE_07,2023-08-19,2023-08-19 06:11:00,2023-08-19 16:30:05.698564,47.28,131.3,84.02,Snowy,False
4602,BRIGADE_07,2023-08-19,2023-08-19 03:25:00,2023-08-19 12:15:09.078530,135.27,186.68,51.41,Cloudy,False
4603,BRIGADE_07,2023-08-19,2023-08-19 13:25:00,2023-08-20 00:14:06.980646,389.98,408.17,18.19,Snowy,False
4604,BRIGADE_08,2023-08-19,2023-08-19 19:35:00,2023-08-20 05:32:45.024926,280.42,310.0,29.58,Sunny,False
4605,BRIGADE_08,2023-08-19,2023-08-19 03:53:00,2023-08-19 15:27:07.662147,307.33,364.52,57.19,Sunny,False
4606,BRIGADE_09,2023-08-19,2023-08-19 02:02:00,2023-08-19 08:29:15.279756,71.26,87.98,16.72,Cloudy,False
4607,BRIGADE_09,2023-08-19,2023-08-19 16:51:00,2023-08-19 23:04:44.660998,241.53,333.48,91.96,Windy,False
4608,BRIGADE_09,2023-08-19,2023-08-19 17:29:00,2023-08-20 04:10:16.732074,458.07,520.01,61.94,Snowy,True
4609,BRIGADE_10,2023-08-19,2023-08-19 07:45:00,2023-08-19 14:32:34.245622,443.9,468.59,24.68,Rainy,False
4610,BRIGADE_10,2023-08-19,2023-08-19 05:30:00,2023-08-19 12:31:06.184910,171.11,199.94,28.83,Cloudy,False
4611,BRIGADE_01,2023-08-20,2023-08-20 06:44:00,2023-08-20 15:48:56.299673,269.84,281.29,11.46,Cloudy,False
4612,BRIGADE_01,2023-08-20,2023-08-20 02:29:00,2023-08-20 08:31:38.743697,304.34,345.22,40.87,Cloudy,False
4613,BRIGADE_02,2023-08-20,2023-08-20 18:54:00,2023-08-21 03:27:23.038086,162.54,210.93,48.39,Windy,False
4614,BRIGADE_02,2023-08-20,2023-08-20 21:20:00,2023-08-21 06:35:31.055705,318.27,385.3,67.03,Rainy,False
4615,BRIGADE_02,2023-08-20,2023-08-20 17:43:00,2023-08-21 02:47:03.974802,379.69,460.43,80.74,Rainy,False
4616,BRIGADE_03,2023-08-20,2023-08-20 11:06:00,2023-08-20 18:24:20.545255,127.51,203.46,75.95,Cloudy,False
4617,BRIGADE_04,2023-08-20,2023-08-20 07:37:00,2023-08-20 15:56:57.334687,489.2,520.02,30.82,Snowy,False
4618,BRIGADE_04,2023-08-20,2023-08-20 13:47:00,2023-08-21 00:09:56.802286,223.59,304.52,80.94,Snowy,False
4619,BRIGADE_05,2023-08-20,2023-08-20 01:57:00,2023-08-20 12:42:35.190363,458.14,555.15,97.01,Rainy,False
4620,BRIGADE_05,2023-08-20,2023-08-20 08:22:00,2023-08-20 15:12:45.695102,440.56,526.02,85.46,Snowy,True
4621,BRIGADE_06,2023-08-20,2023-08-20 12:37:00,2023-08-20 22:06:28.874200,62.69,148.95,86.26,Rainy,False
4622,BRIGADE_06,2023-08-20,2023-08-20 10:39:00,2023-08-20 22:13:49.907564,55.35,145.24,89.89,Snowy,False
4623,BRIGADE_07,2023-08-20,2023-08-20 18:38:00,2023-08-21 01:41:47.803242,180.25,260.67,80.42,Windy,True
4624,BRIGADE_07,2023-08-20,2023-08-20 04:45:00,2023-08-20 13:48:22.045693,120.8,173.98,53.18,Windy,False
4625,BRIGADE_07,2023-08-20,2023-08-20 13:56:00,2023-08-21 01:45:58.295749,72.72,151.84,79.12,Rainy,False
4626,BRIGADE_08,2023-08-20,2023-08-20 07:30:00,2023-08-20 18:24:11.360700,389.26,448.82,59.56,Windy,True
4627,BRIGADE_08,2023-08-20,2023-08-20 06:57:00,2023-08-20 16:06:38.536356,61.54,92.55,31.02,Snowy,False
4628,BRIGADE_08,2023-08-20,2023-08-20 12:34:00,2023-08-20 20:50:27.143877,363.42,418.09,54.67,Rainy,False
4629,BRIGADE_09,2023-08-20,2023-08-20 23:04:00,2023-08-21 09:40:56.500398,240.71,337.3,96.59,Rainy,False
4630,BRIGADE_09,2023-08-20,2023-08-20 03:28:00,2023-08-20 12:21:17.646770,23.75,84.72,60.96,Snowy,False
4631,BRIGADE_10,2023-08-20,2023-08-20 08:19:00,2023-08-20 16:51:22.908694,348.41,361.42,13.01,Sunny,False
4632,BRIGADE_10,2023-08-20,2023-08-20 04:47:00,2023-08-20 15:12:19.704260,118.22,175.89,57.67,Sunny,False
4633,BRIGADE_10,2023-08-20,2023-08-20 22:54:00,2023-08-21 10:14:05.513063,318.94,350.22,31.28,Sunny,False
4634,BRIGADE_01,2023-08-21,2023-08-21 06:33:00,2023-08-21 13:15:54.276287,64.95,88.96,24.01,Rainy,False
4635,BRIGADE_01,2023-08-21,2023-08-21 06:43:00,2023-08-21 15:48:43.361641,342.59,367.68,25.08,Snowy,False
4636,BRIGADE_01,2023-08-21,2023-08-21 22:56:00,2023-08-22 08:53:01.130831,494.98,524.19,29.21,Cloudy,False
4637,BRIGADE_02,2023-08-21,2023-08-21 20:19:00,2023-08-22 08:18:14.555336,296.75,351.03,54.28,Sunny,False
4638,BRIGADE_02,2023-08-21,2023-08-21 12:12:00,2023-08-21 18:36:40.353434,457.61,517.97,60.37,Cloudy,False
4639,BRIGADE_02,2023-08-21,2023-08-21 14:04:00,2023-08-21 20:36:27.517050,153.34,187.67,34.33,Cloudy,False
4640,BRIGADE_03,2023-08-21,2023-08-21 05:14:00,2023-08-21 15:58:01.552971,218.69,257.6,38.91,Sunny,True
4641,BRIGADE_03,2023-08-21,2023-08-21 22:52:00,2023-08-22 08:35:26.107396,99.88,191.15,91.27,Sunny,False
4642,BRIGADE_03,2023-08-21,2023-08-21 02:49:00,2023-08-21 13:30:30.626498,484.07,579.82,95.75,Sunny,False
4643,BRIGADE_04,2023-08-21,2023-08-21 08:35:00,2023-08-21 18:09:34.168903,8.26,106.29,98.03,Rainy,False
4644,BRIGADE_04,2023-08-21,2023-08-21 17:27:00,2023-08-22 02:24:00.377284,218.33,263.44,45.11,Cloudy,False
4645,BRIGADE_05,2023-08-21,2023-08-21 15:09:00,2023-08-21 21:19:09.045292,457.81,529.74,71.93,Rainy,False
4646,BRIGADE_06,2023-08-21,2023-08-21 11:16:00,2023-08-21 21:05:28.310130,21.89,73.26,51.37,Rainy,False
4647,BRIGADE_06,2023-08-21,2023-08-21 20:19:00,2023-08-22 03:58:33.012071,499.43,551.21,51.78,Cloudy,False
4648,BRIGADE_06,2023-08-21,2023-08-21 19:47:00,2023-08-22 07:33:45.100293,388.14,470.13,81.99,Windy,False
4649,BRIGADE_07,2023-08-21,2023-08-21 14:33:00,2023-08-22 00:24:57.538425,144.46,186.94,42.48,Windy,False
4650,BRIGADE_08,2023-08-21,2023-08-21 11:05:00,2023-08-21 22:53:42.275848,217.47,272.95,55.48,Windy,False
4651,BRIGADE_09,2023-08-21,2023-08-21 07:47:00,2023-08-21 18:53:47.227950,203.73,291.52,87.79,Rainy,False
4652,BRIGADE_09,2023-08-21,2023-08-21 08:23:00,2023-08-21 14:24:29.075908,61.82,109.58,47.76,Cloudy,False
4653,BRIGADE_10,2023-08-21,2023-08-21 19:38:00,2023-08-22 02:11:57.781559,367.39,460.52,93.13,Snowy,True
4654,BRIGADE_10,2023-08-21,2023-08-21 03:08:00,2023-08-21 09:36:07.166828,182.27,259.57,77.3,Rainy,False
4655,BRIGADE_10,2023-08-21,2023-08-21 21:20:00,2023-08-22 05:14:47.941727,400.61,460.36,59.74,Rainy,False
4656,BRIGADE_01,2023-08-22,2023-08-22 17:33:00,2023-08-22 23:39:15.670208,257.7,315.11,57.41,Cloudy,False
4657,BRIGADE_02,2023-08-22,2023-08-22 18:53:00,2023-08-23 04:43:57.644038,465.69,565.12,99.42,Rainy,False
4658,BRIGADE_02,2023-08-22,2023-08-22 01:57:00,2023-08-22 08:09:59.116843,282.87,376.75,93.88,Snowy,False
4659,BRIGADE_03,2023-08-22,2023-08-22 10:59:00,2023-08-22 19:01:34.150285,306.65,369.18,62.53,Rainy,False
4660,BRIGADE_03,2023-08-22,2023-08-22 06:27:00,2023-08-22 17:56:00.463103,258.38,299.36,40.98,Windy,False
4661,BRIGADE_04,2023-08-22,2023-08-22 17:35:00,2023-08-22 23:45:02.290015,418.48,437.12,18.64,Rainy,False
4662,BRIGADE_04,2023-08-22,2023-08-22 19:47:00,2023-08-23 06:58:18.928683,80.69,110.02,29.33,Cloudy,False
4663,BRIGADE_05,2023-08-22,2023-08-22 09:44:00,2023-08-22 16:07:53.889006,181.11,233.28,52.18,Sunny,False
4664,BRIGADE_05,2023-08-22,2023-08-22 06:46:00,2023-08-22 17:45:29.781603,199.21,229.48,30.27,Rainy,False
4665,BRIGADE_06,2023-08-22,2023-08-22 00:19:00,2023-08-22 08:42:51.318752,270.01,290.29,20.28,Sunny,False
4666,BRIGADE_07,2023-08-22,2023-08-22 05:17:00,2023-08-22 13:22:01.830019,461.77,496.33,34.57,Sunny,False
4667,BRIGADE_07,2023-08-22,2023-08-22 17:32:00,2023-08-23 00:24:45.591363,317.97,368.23,50.26,Cloudy,False
4668,BRIGADE_07,2023-08-22,2023-08-22 01:41:00,2023-08-22 09:29:13.424860,379.91,476.42,96.52,Cloudy,False
4669,BRIGADE_08,2023-08-22,2023-08-22 03:34:00,2023-08-22 15:06:18.603522,185.28,221.15,35.87,Snowy,False
4670,BRIGADE_09,2023-08-22,2023-08-22 05:49:00,2023-08-22 12:45:01.006378,308.01,345.08,37.07,Cloudy,False
4671,BRIGADE_10,2023-08-22,2023-08-22 19:32:00,2023-08-23 02:42:55.026579,143.45,203.68,60.23,Rainy,False
4672,BRIGADE_01,2023-08-23,2023-08-23 21:58:00,2023-08-24 04:58:35.943236,382.16,418.69,36.53,Rainy,False
4673,BRIGADE_02,2023-08-23,2023-08-23 17:33:00,2023-08-24 03:09:12.606809,417.74,451.74,33.99,Sunny,False
4674,BRIGADE_02,2023-08-23,2023-08-23 14:30:00,2023-08-23 21:00:56.347360,261.79,325.13,63.34,Cloudy,False
4675,BRIGADE_02,2023-08-23,2023-08-23 19:36:00,2023-08-24 05:40:30.137211,348.31,395.89,47.57,Windy,False
4676,BRIGADE_03,2023-08-23,2023-08-23 18:55:00,2023-08-24 03:08:35.546529,498.26,576.21,77.95,Cloudy,False
4677,BRIGADE_03,2023-08-23,2023-08-23 18:51:00,2023-08-24 05:37:33.554356,193.52,288.13,94.6,Snowy,False
4678,BRIGADE_03,2023-08-23,2023-08-23 22:06:00,2023-08-24 05:11:14.045628,141.9,205.86,63.95,Sunny,False
4679,BRIGADE_04,2023-08-23,2023-08-23 01:11:00,2023-08-23 08:11:07.480277,108.66,128.14,19.49,Cloudy,False
4680,BRIGADE_04,2023-08-23,2023-08-23 05:13:00,2023-08-23 12:43:23.912693,140.97,158.14,17.17,Rainy,False
4681,BRIGADE_04,2023-08-23,2023-08-23 09:07:00,2023-08-23 19:50:05.180056,336.67,365.65,28.98,Sunny,False
4682,BRIGADE_05,2023-08-23,2023-08-23 10:22:00,2023-08-23 16:31:23.925335,21.13,80.2,59.07,Rainy,False
4683,BRIGADE_05,2023-08-23,2023-08-23 14:03:00,2023-08-24 01:06:30.204022,139.92,154.28,14.36,Windy,False
4684,BRIGADE_05,2023-08-23,2023-08-23 01:07:00,2023-08-23 10:01:48.281694,391.48,406.74,15.26,Cloudy,False
4685,BRIGADE_06,2023-08-23,2023-08-23 20:42:00,2023-08-24 08:00:23.482713,259.12,289.47,30.35,Windy,False
4686,BRIGADE_06,2023-08-23,2023-08-23 16:10:00,2023-08-24 00:40:53.188629,244.3,277.15,32.86,Cloudy,False
4687,BRIGADE_06,2023-08-23,2023-08-23 18:46:00,2023-08-24 01:59:30.924666,0.93,60.88,59.95,Windy,False
4688,BRIGADE_07,2023-08-23,2023-08-23 12:13:00,2023-08-23 21:27:35.865736,304.97,342.91,37.94,Cloudy,False
4689,BRIGADE_07,2023-08-23,2023-08-23 13:28:00,2023-08-23 19:32:44.985907,376.84,397.58,20.74,Rainy,False
4690,BRIGADE_08,2023-08-23,2023-08-23 19:45:00,2023-08-24 02:04:07.406061,151.72,241.35,89.64,Windy,False
4691,BRIGADE_09,2023-08-23,2023-08-23 07:22:00,2023-08-23 16:34:25.771535,358.06,375.03,16.96,Snowy,False
4692,BRIGADE_09,2023-08-23,2023-08-23 06:57:00,2023-08-23 17:00:42.705371,348.11,401.42,53.31,Rainy,False
4693,BRIGADE_10,2023-08-23,2023-08-23 15:45:00,2023-08-23 22:37:54.463128,379.7,462.87,83.17,Cloudy,False
4694,BRIGADE_01,2023-08-24,2023-08-24 13:02:00,2023-08-24 22:40:13.500711,128.15,200.4,72.25,Sunny,False
4695,BRIGADE_02,2023-08-24,2023-08-24 10:02:00,2023-08-24 17:03:57.207166,20.27,104.22,83.95,Rainy,False
4696,BRIGADE_03,2023-08-24,2023-08-24 09:40:00,2023-08-24 17:57:45.481916,49.4,85.89,36.49,Snowy,False
4697,BRIGADE_04,2023-08-24,2023-08-24 09:29:00,2023-08-24 20:53:43.980043,37.69,79.22,41.53,Windy,False
4698,BRIGADE_04,2023-08-24,2023-08-24 08:44:00,2023-08-24 15:56:54.850862,196.01,286.73,90.72,Rainy,False
4699,BRIGADE_05,2023-08-24,2023-08-24 01:32:00,2023-08-24 07:58:11.378564,448.54,468.89,20.35,Rainy,False
4700,BRIGADE_05,2023-08-24,2023-08-24 11:29:00,2023-08-24 21:45:40.885768,150.59,241.89,91.3,Sunny,False
4701,BRIGADE_05,2023-08-24,2023-08-24 07:18:00,2023-08-24 17:33:07.865249,225.08,256.33,31.25,Rainy,False
4702,BRIGADE_06,2023-08-24,2023-08-24 14:23:00,2023-08-25 01:10:35.167882,23.74,66.35,42.62,Snowy,False
4703,BRIGADE_07,2023-08-24,2023-08-24 03:45:00,2023-08-24 13:18:33.737416,178.87,192.0,13.13,Rainy,False
4704,BRIGADE_08,2023-08-24,2023-08-24 00:10:00,2023-08-24 11:39:50.199949,5.33,92.48,87.15,Windy,False
4705,BRIGADE_09,2023-08-24,2023-08-24 08:30:00,2023-08-24 14:52:25.421625,120.88,141.34,20.46,Windy,False
4706,BRIGADE_10,2023-08-24,2023-08-24 19:36:00,2023-08-25 07:01:27.024255,45.91,75.79,29.87,Sunny,False
4707,BRIGADE_01,2023-08-25,2023-08-25 00:30:00,2023-08-25 07:54:18.610969,259.98,290.29,30.32,Windy,False
4708,BRIGADE_01,2023-08-25,2023-08-25 18:14:00,2023-08-26 02:30:50.239826,234.19,255.19,21.0,Rainy,True
4709,BRIGADE_02,2023-08-25,2023-08-25 23:06:00,2023-08-26 08:50:52.409098,467.39,539.45,72.06,Cloudy,False
4710,BRIGADE_02,2023-08-25,2023-08-25 15:29:00,2023-08-25 22:01:05.646873,134.16,204.1,69.94,Windy,False
4711,BRIGADE_02,2023-08-25,2023-08-25 08:45:00,2023-08-25 20:38:25.648956,403.67,426.28,22.61,Windy,False
4712,BRIGADE_03,2023-08-25,2023-08-25 13:44:00,2023-08-25 20:00:03.555623,314.84,352.55,37.71,Windy,False
4713,BRIGADE_03,2023-08-25,2023-08-25 10:31:00,2023-08-25 20:29:29.483963,309.79,325.88,16.09,Rainy,True
4714,BRIGADE_03,2023-08-25,2023-08-25 02:07:00,2023-08-25 08:51:38.937508,446.98,541.45,94.47,Snowy,False
4715,BRIGADE_04,2023-08-25,2023-08-25 01:49:00,2023-08-25 12:42:55.884002,373.07,459.97,86.91,Sunny,False
4716,BRIGADE_04,2023-08-25,2023-08-25 15:22:00,2023-08-25 22:46:27.082485,472.07,505.41,33.34,Windy,False
4717,BRIGADE_04,2023-08-25,2023-08-25 06:49:00,2023-08-25 13:26:43.900749,212.64,228.95,16.31,Sunny,False
4718,BRIGADE_05,2023-08-25,2023-08-25 15:52:00,2023-08-26 03:18:57.564146,66.06,128.3,62.24,Snowy,True
4719,BRIGADE_05,2023-08-25,2023-08-25 23:09:00,2023-08-26 11:07:17.793066,495.8,539.78,43.98,Snowy,False
4720,BRIGADE_06,2023-08-25,2023-08-25 06:48:00,2023-08-25 14:37:07.619830,273.54,287.31,13.77,Rainy,True
4721,BRIGADE_07,2023-08-25,2023-08-25 06:05:00,2023-08-25 15:39:40.345043,44.35,137.76,93.41,Cloudy,False
4722,BRIGADE_07,2023-08-25,2023-08-25 03:40:00,2023-08-25 15:02:50.973162,220.27,241.81,21.54,Windy,False
4723,BRIGADE_08,2023-08-25,2023-08-25 05:10:00,2023-08-25 13:50:50.607197,383.57,424.69,41.11,Snowy,False
4724,BRIGADE_08,2023-08-25,2023-08-25 01:56:00,2023-08-25 08:22:42.866807,224.38,289.52,65.13,Sunny,False
4725,BRIGADE_09,2023-08-25,2023-08-25 01:02:00,2023-08-25 09:38:00.168611,379.97,392.01,12.04,Snowy,False
4726,BRIGADE_10,2023-08-25,2023-08-25 00:40:00,2023-08-25 09:16:30.393122,265.24,293.92,28.68,Windy,False
4727,BRIGADE_10,2023-08-25,2023-08-25 17:19:00,2023-08-26 04:13:32.172265,475.82,529.09,53.27,Snowy,True
4728,BRIGADE_10,2023-08-25,2023-08-25 22:47:00,2023-08-26 09:59:26.539934,198.47,255.31,56.85,Windy,False
4729,BRIGADE_01,2023-08-26,2023-08-26 05:18:00,2023-08-26 13:22:34.939190,433.68,467.57,33.89,Rainy,False
4730,BRIGADE_01,2023-08-26,2023-08-26 08:03:00,2023-08-26 15:38:25.546770,70.87,148.38,77.5,Rainy,False
4731,BRIGADE_01,2023-08-26,2023-08-26 09:18:00,2023-08-26 16:34:01.352919,302.83,327.99,25.16,Cloudy,False
4732,BRIGADE_02,2023-08-26,2023-08-26 19:35:00,2023-08-27 06:42:52.207887,256.17,288.3,32.13,Sunny,False
4733,BRIGADE_02,2023-08-26,2023-08-26 02:14:00,2023-08-26 12:05:24.754393,325.12,403.71,78.58,Windy,False
4734,BRIGADE_02,2023-08-26,2023-08-26 18:37:00,2023-08-27 03:33:12.530733,296.81,365.21,68.4,Snowy,True
4735,BRIGADE_03,2023-08-26,2023-08-26 16:20:00,2023-08-27 01:06:11.832253,298.05,343.26,45.21,Rainy,False
4736,BRIGADE_03,2023-08-26,2023-08-26 07:58:00,2023-08-26 14:45:35.318606,95.22,125.77,30.55,Cloudy,False
4737,BRIGADE_04,2023-08-26,2023-08-26 21:17:00,2023-08-27 04:01:28.196137,319.93,409.42,89.48,Cloudy,False
4738,BRIGADE_04,2023-08-26,2023-08-26 10:01:00,2023-08-26 19:24:25.757834,50.76,146.79,96.03,Snowy,False
4739,BRIGADE_05,2023-08-26,2023-08-26 03:57:00,2023-08-26 10:48:32.250362,107.61,199.24,91.63,Sunny,False
4740,BRIGADE_05,2023-08-26,2023-08-26 22:08:00,2023-08-27 06:50:16.166744,437.22,520.82,83.61,Snowy,True
4741,BRIGADE_06,2023-08-26,2023-08-26 07:58:00,2023-08-26 16:56:47.965277,318.6,404.71,86.11,Rainy,False
4742,BRIGADE_06,2023-08-26,2023-08-26 17:35:00,2023-08-27 04:54:50.743706,461.7,538.98,77.28,Rainy,False
4743,BRIGADE_07,2023-08-26,2023-08-26 17:13:00,2023-08-27 04:12:51.517805,446.68,523.21,76.53,Windy,False
